PMID,Title,Authors,Citation,First Author,Journal/Book Abbreviation from PubMed,Publication Year,Create Date,PMCID,NIHMS ID,DOI,,Authors,Author full names,Author(s) ID,Title,Year,Journal/Book  title from Scopus,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link to Scopus Record for article,ISSN,ISBN,CODEN,PubMed ID,Document Type,Publication Stage,Open Access,Source,EID,,Journal Title from Catalog,ISSN,eISSN,StartDate in Catalog,EndDate in Catalog,Type,Resource,Publisher,Link to Publisher Info on TDM,Subscription Time Range Note
29686419,Dynamics of the epigenetic landscape during the maternal-to-zygotic transition,"Eckersley-Maslin MA, Alda-Catalinas C, Reik W.",Nat Rev Mol Cell Biol. 2018 Jul;19(7):436-450. doi: 10.1038/s41580-018-0008-z.,Eckersley-Maslin MA,Nat Rev Mol Cell Biol,2018,4/25/18,,,10.1038/s41580-018-0008-z,,Eckersley-Maslin M.A.; Alda-Catalinas C.; Reik W.,"Eckersley-Maslin, Melanie A. (35309991500); Alda-Catalinas, Celia (57200857757); Reik, Wolf (7007161076)",35309991500; 57200857757; 7007161076,Dynamics of the epigenetic landscape during the maternal-to-zygotic transition,2018,Nature Reviews Molecular Cell Biology,19,7,,436,450,14,192,10.1038/s41580-018-0008-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045836025&doi=10.1038%2fs41580-018-0008-z&partnerID=40&md5=94a218f6980366397540a24bfa6faebd,14710072,,NRMCB,29686419,Review,Final,,Scopus,2-s2.0-85045836025,,Nature reviews. Molecular cell biology,1471-0072,1471-0080,10/1/00,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
29930302,Regulation of chromatin and gene expression by metabolic enzymes and metabolites,"Li X, Egervari G, Wang Y, Berger SL, Lu Z.",Nat Rev Mol Cell Biol. 2018 Sep;19(9):563-578. doi: 10.1038/s41580-018-0029-7.,Li X,Nat Rev Mol Cell Biol,2018,6/23/18,PMC6907087,NIHMS1058347,10.1038/s41580-018-0029-7,,Li X.; Egervari G.; Wang Y.; Berger S.L.; Lu Z.,"Li, Xinjian (55340514000); Egervari, Gabor (37029475300); Wang, Yugang (56090071800); Berger, Shelley L. (7401518995); Lu, Zhimin (35213489500)",55340514000; 37029475300; 56090071800; 7401518995; 35213489500,Regulation of chromatin and gene expression by metabolic enzymes and metabolites,2018,Nature Reviews Molecular Cell Biology,19,9,,563,578,15,201,10.1038/s41580-018-0029-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048768503&doi=10.1038%2fs41580-018-0029-7&partnerID=40&md5=2e450419d0cd7cace6572952765391da,14710072,,NRMCB,29930302,Review,Final,All Open Access; Green Open Access,Scopus,2-s2.0-85048768503,,Nature reviews. Molecular cell biology,1471-0072,1471-0080,10/1/00,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
30918351,Epigenetic regulation of the innate immune response to infection,"Zhang Q, Cao X.",Nat Rev Immunol. 2019 Jul;19(7):417-432. doi: 10.1038/s41577-019-0151-6.,Zhang Q,Nat Rev Immunol,2019,3/29/19,,,10.1038/s41577-019-0151-6,,Zhang Q.; Cao X.,"Zhang, Qian (56521900900); Cao, Xuetao (7403370836)",56521900900; 7403370836,Epigenetic regulation of the innate immune response to infection,2019,Nature Reviews Immunology,19,7,,417,432,15,162,10.1038/s41577-019-0151-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85063573966&doi=10.1038%2fs41577-019-0151-6&partnerID=40&md5=5aff334ad5b1ba0a4d4e9e6833bba188,14741733,,NRIAB,30918351,Review,Final,,Scopus,2-s2.0-85063573966,,Nature reviews. Immunology,1474-1733,1474-1741,10/1/01,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
35173352,Nucleosome recognition and DNA distortion by the Chd1 remodeler in a nucleotide-free state,"Nodelman IM, Das S, Faustino AM, Fried SD, Bowman GD, Armache JP.",Nat Struct Mol Biol. 2022 Feb;29(2):121-129. doi: 10.1038/s41594-021-00719-x. Epub 2022 Feb 16.,Nodelman IM,Nat Struct Mol Biol,2022,2/17/22,PMC9107065,NIHMS1786074,10.1038/s41594-021-00719-x,,Nodelman I.M.; Das S.; Faustino A.M.; Fried S.D.; Bowman G.D.; Armache J.-P.,"Nodelman, Ilana M. (6508021239); Das, Sayan (57361875200); Faustino, Anneliese M. (57219819859); Fried, Stephen D. (16642786300); Bowman, Gregory D. (57207801524); Armache, Jean-Paul (35331765400)",6508021239; 57361875200; 57219819859; 16642786300; 57207801524; 35331765400,Nucleosome recognition and DNA distortion by the Chd1 remodeler in a nucleotide-free state,2022,Nature Structural and Molecular Biology,29,2,,121,129,8,4,10.1038/s41594-021-00719-x,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124778798&doi=10.1038%2fs41594-021-00719-x&partnerID=40&md5=a60aa6d4395fd642cb701fea00b9c4d0,15459993,,NSMBC,35173352,Article,Final,,Scopus,2-s2.0-85124778798,,Nature structural & molecular biology,1545-9993,1545-9985,1/1/04,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
35504965,Reshuffling chromatin: how the human chromatin remodeler PBAF recognizes nucleosomes,Osman S.,Nat Struct Mol Biol. 2022 May;29(5):419. doi: 10.1038/s41594-022-00765-z.,Osman S,Nat Struct Mol Biol,2022,5/3/22,,,10.1038/s41594-022-00765-z,,Osman S.,"Osman, Sara (57219428514)",57219428514,Reshuffling chromatin: how the human chromatin remodeler PBAF recognizes nucleosomes,2022,Nature Structural and Molecular Biology,29,5,,419,,,0,10.1038/s41594-022-00765-z,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85129882713&doi=10.1038%2fs41594-022-00765-z&partnerID=40&md5=00c2c3ddd7fc0fbaa89d137b8e023a78,15459993,,NSMBC,35504965,Note,Final,,Scopus,2-s2.0-85129882713,,Nature structural & molecular biology,1545-9993,1545-9985,1/1/04,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
35606517,Mammalian PERIOD2 regulates H2A.Z incorporation in chromatin to orchestrate circadian negative feedback,"Tartour K, Andriani F, Folco EG, Letkova D, Schneider R, Saidi I, Sato T, Welz PS, Benitah SA, Allier C, Padmanabhan K.",Nat Struct Mol Biol. 2022 Jun;29(6):549-562. doi: 10.1038/s41594-022-00777-9. Epub 2022 May 23.,Tartour K,Nat Struct Mol Biol,2022,5/23/22,,,10.1038/s41594-022-00777-9,,Tartour K.; Andriani F.; Folco E.G.; Letkova D.; Schneider R.; Saidi I.; Sato T.; Welz P.-S.; Benitah S.A.; Allier C.; Padmanabhan K.,"Tartour, Kevin (55507854200); Andriani, Francesca (6602490188); Folco, Eric G. (36999715100); Letkova, Dominika (57702024600); Schneider, Raphael (57216752436); Saidi, Isahak (57702826400); Sato, Tomoki (57701502000); Welz, Patrick-Simon (50462734200); Benitah, Salvador Aznar (8702853600); Allier, Cédric (55890482000); Padmanabhan, Kiran (11639654800)",55507854200; 6602490188; 36999715100; 57702024600; 57216752436; 57702826400; 57701502000; 50462734200; 8702853600; 55890482000; 11639654800,Mammalian PERIOD2 regulates H2A.Z incorporation in chromatin to orchestrate circadian negative feedback,2022,Nature Structural and Molecular Biology,29,6,,549,562,13,0,10.1038/s41594-022-00777-9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130460197&doi=10.1038%2fs41594-022-00777-9&partnerID=40&md5=c10b1c528c1b3cf389409ee75d180a66,15459993,,NSMBC,35606517,Article,Final,,Scopus,2-s2.0-85130460197,,Nature structural & molecular biology,1545-9993,1545-9985,1/1/04,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
36064597,Histone deacetylation primes self-propagation of heterochromatin domains to promote epigenetic inheritance,"Zofall M, Sandhu R, Holla S, Wheeler D, Grewal SIS.",Nat Struct Mol Biol. 2022 Sep;29(9):898-909. doi: 10.1038/s41594-022-00830-7. Epub 2022 Sep 5.,Zofall M,Nat Struct Mol Biol,2022,9/5/22,,,10.1038/s41594-022-00830-7,,Zofall M.; Sandhu R.; Holla S.; Wheeler D.; Grewal S.I.S.,"Zofall, Martin (8878135700); Sandhu, Rima (57878933900); Holla, Sahana (57205468459); Wheeler, David (57544562600); Grewal, Shiv I. S. (7102268888)",8878135700; 57878933900; 57205468459; 57544562600; 7102268888,Histone deacetylation primes self-propagation of heterochromatin domains to promote epigenetic inheritance,2022,Nature Structural and Molecular Biology,29,9,,898,909,11,1,10.1038/s41594-022-00830-7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137436844&doi=10.1038%2fs41594-022-00830-7&partnerID=40&md5=d03abd997a2b03e326b0b0e0a2711cbb,15459993,,NSMBC,36064597,Article,Final,,Scopus,2-s2.0-85137436844,,Nature structural & molecular biology,1545-9993,1545-9985,1/1/04,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
26464124,Tip60 regulates MT1-MMP transcription and invasion of glioblastoma cells through NF-κB pathway,"Takino T, Nakada M, Li Z, Yoshimoto T, Domoto T, Sato H.",Clin Exp Metastasis. 2016 Jan;33(1):45-52. doi: 10.1007/s10585-015-9756-8.,Takino T,Clin Exp Metastasis,2016,10/15/15,,,10.1007/s10585-015-9756-8,,Takino T.; Nakada M.; Li Z.; Yoshimoto T.; Domoto T.; Sato H.,"Takino, Takahisa (7006534050); Nakada, Mitsutoshi (7102855988); Li, Zichen (56248358600); Yoshimoto, Taisuke (55567926500); Domoto, Takahiro (36600347500); Sato, Hiroshi (7410399661)",7006534050; 7102855988; 56248358600; 55567926500; 36600347500; 7410399661,Tip60 regulates MT1-MMP transcription and invasion of glioblastoma cells through NF-κB pathway,2016,Clinical and Experimental Metastasis,33,1,,45,52,7,17,10.1007/s10585-015-9756-8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957427193&doi=10.1007%2fs10585-015-9756-8&partnerID=40&md5=1c82d3b71107853fd1100585e931bee6,2620898,,CEXMD,26464124,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-84957427193,,Clinical & experimental metastasis,0262-0898,1573-7276,1/1/97,12/31/16,Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
16299494,A phosphatase complex that dephosphorylates gammaH2AX regulates DNA damage checkpoint recovery,"Keogh MC, Kim JA, Downey M, Fillingham J, Chowdhury D, Harrison JC, Onishi M, Datta N, Galicia S, Emili A, Lieberman J, Shen X, Buratowski S, Haber JE, Durocher D, Greenblatt JF, Krogan NJ.",Nature. 2006 Jan 26;439(7075):497-501. doi: 10.1038/nature04384. Epub 2005 Nov 20.,Keogh MC,Nature,2006,11/22/05,,,10.1038/nature04384,,Keogh M.-C.; Kim J.-A.; Downey M.; Fillingham J.; Chowdhury D.; Harrison J.C.; Onishi M.; Datta N.; Galicia S.; Emili A.; Lieberman J.; Shen X.; Buratowski S.; Haber J.E.; Durocher D.; Greenblatt J.F.; Krogan N.J.,"Keogh, Michael-Christopher (57213863139); Kim, Jung-Ae (56063249700); Downey, Michael (11141223700); Fillingham, Jeffrey (6602448383); Chowdhury, Dipanjan (9639925400); Harrison, Jacob C. (57199874001); Onishi, Megumi (7102474605); Datta, Nira (7102234930); Galicia, Sarah (12038836200); Emili, Andrew (57190130603); Lieberman, Judy (7202237594); Shen, Xuetong (7402721752); Buratowski, Stephen (7005447734); Haber, James E. (23496434600); Durocher, Daniel (7003395294); Greenblatt, Jack F. (7005082559); Krogan, Nevan J. (6603946841)",57213863139; 56063249700; 11141223700; 6602448383; 9639925400; 57199874001; 7102474605; 7102234930; 12038836200; 57190130603; 7202237594; 7402721752; 7005447734; 23496434600; 7003395294; 7005082559; 6603946841,A phosphatase complex that dephosphorylates γH2AX regulates DNA damage checkpoint recovery,2006,Nature,439,7075,,497,501,4,386,10.1038/nature04384,https://www.scopus.com/inward/record.uri?eid=2-s2.0-31444445458&doi=10.1038%2fnature04384&partnerID=40&md5=21ad924f3245bb3661bda42ecfe15a65,280836,,NATUA,16299494,Article,Final,,Scopus,2-s2.0-31444445458,,Nature (London),0028-0836,1476-4687,1987,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
16572177,Oncogenic activity of Cdc6 through repression of the INK4/ARF locus,"Gonzalez S, Klatt P, Delgado S, Conde E, Lopez-Rios F, Sanchez-Cespedes M, Mendez J, Antequera F, Serrano M.",Nature. 2006 Mar 30;440(7084):702-6. doi: 10.1038/nature04585.,Gonzalez S,Nature,2006,3/31/06,,,10.1038/nature04585,,Gonzalez S.; Klatt P.; Delgado S.; Conde E.; Lopez-Rios F.; Sanchez-Cespedes M.; Mendez J.; Antequera F.; Serrano M.,"Gonzalez, Susana (7202199987); Klatt, Peter (7005662549); Delgado, Sonia (57197682228); Conde, Esther (12445737800); Lopez-Rios, Fernando (7003880458); Sanchez-Cespedes, Montserrat (35495311700); Mendez, Juan (16307463900); Antequera, Francisco (55932934900); Serrano, Manuel (7201394101)",7202199987; 7005662549; 57197682228; 12445737800; 7003880458; 35495311700; 16307463900; 55932934900; 7201394101,Oncogenic activity of Cdc6 through repression of the INK4/ARF locus,2006,Nature,440,7084,,702,706,4,145,10.1038/nature04585,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645460360&doi=10.1038%2fnature04585&partnerID=40&md5=6cab453dd57657490f7b0f13b148df68,280836,,NATUA,16572177,Retracted,Final,,Scopus,2-s2.0-33645460360,,Nature (London),0028-0836,1476-4687,1987,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
16728976,A PHD finger of NURF couples histone H3 lysine 4 trimethylation with chromatin remodelling,"Wysocka J, Swigut T, Xiao H, Milne TA, Kwon SY, Landry J, Kauer M, Tackett AJ, Chait BT, Badenhorst P, Wu C, Allis CD.",Nature. 2006 Jul 6;442(7098):86-90. doi: 10.1038/nature04815. Epub 2006 May 21.,Wysocka J,Nature,2006,5/27/06,,,10.1038/nature04815,,Wysocka J.; Swigut T.; Xiao H.; Milne T.A.; Kwon S.Y.; Landry J.; Kauer M.; Tackett A.J.; Chait B.T.; Badenhorst P.; Wu C.; Allis C.D.,"Wysocka, Joanna (8574687000); Swigut, Tomek (6507298872); Xiao, Hua (56408437800); Milne, Thomas A. (35725780500); Kwon, So Yeon (7402623038); Landry, Joe (36788293000); Kauer, Monika (8411563500); Tackett, Alan J. (6701450789); Chait, Brian T. (7101988704); Badenhorst, Paul (7004340566); Wu, Carl (9037165100); Allis, C. David (55666730300)",8574687000; 6507298872; 56408437800; 35725780500; 7402623038; 36788293000; 8411563500; 6701450789; 7101988704; 7004340566; 9037165100; 55666730300,A PHD finger of NURF couples histone H3 lysine 4 trimethylation with chromatin remodelling,2006,Nature,442,7098,,86,90,4,887,10.1038/nature04815,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745839365&doi=10.1038%2fnature04815&partnerID=40&md5=7ace705beaad32ea762f9181fadb1871,280836,,NATUA,16728976,Article,Final,,Scopus,2-s2.0-33745839365,,Nature (London),0028-0836,1476-4687,1987,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
16728978,Molecular basis for site-specific read-out of histone H3K4me3 by the BPTF PHD finger of NURF,"Li H, Ilin S, Wang W, Duncan EM, Wysocka J, Allis CD, Patel DJ.",Nature. 2006 Jul 6;442(7098):91-5. doi: 10.1038/nature04802. Epub 2006 May 21.,Li H,Nature,2006,5/27/06,PMC4690523,NIHMS744919,10.1038/nature04802,,Li H.; Ilin S.; Wang W.; Duncan E.M.; Wysocka J.; Allis C.D.; Patel D.J.,"Li, Haitao (39861627900); Ilin, Serge (6505949795); Wang, Wooikoon (7501753287); Duncan, Elizabeth M. (57189901894); Wysocka, Joanna (8574687000); Allis, C. David (55666730300); Patel, Dinshaw J. (7402238251)",39861627900; 6505949795; 7501753287; 57189901894; 8574687000; 55666730300; 7402238251,Molecular basis for site-specific read-out of histone H3K4me3 by the BPTF PHD finger of NURF,2006,Nature,442,7098,,91,95,4,622,10.1038/nature04802,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33745809637&doi=10.1038%2fnature04802&partnerID=40&md5=f731acabcfb56cd9fa87b79763c8cec6,280836,,NATUA,16728978,Article,Final,All Open Access; Green Open Access,Scopus,2-s2.0-33745809637,,Nature (London),0028-0836,1476-4687,1987,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
19436261,Histone acetyltransferase GCN5 interferes with the miRNA pathway in Arabidopsis,"Kim W, Benhamed M, Servet C, Latrasse D, Zhang W, Delarue M, Zhou DX.",Cell Res. 2009 Jul;19(7):899-909. doi: 10.1038/cr.2009.59.,Kim W,Cell Res,2009,5/14/09,,,10.1038/cr.2009.59,,Kim W.; Benhamed M.; Servet C.; Latrasse D.; Zhang W.; Delarue M.; Zhou D.-X.,"Kim, Wanhui (55492072300); Benhamed, Moussa (6603193975); Servet, Caroline (24382112300); Latrasse, David (24381460400); Zhang, Wei (57775212100); Delarue, Marianne (7006173268); Zhou, Dao-Xiu (7403394214)",55492072300; 6603193975; 24382112300; 24381460400; 57775212100; 7006173268; 7403394214,Histone acetyltransferase GCN5 interferes with the miRNA pathway in Arabidopsis,2009,Cell Research,19,7,,899,909,10,70,10.1038/cr.2009.59,https://www.scopus.com/inward/record.uri?eid=2-s2.0-68149180031&doi=10.1038%2fcr.2009.59&partnerID=40&md5=5e9464e9d97771593eebf131f6bd4b61,17487838,,,19436261,Article,Final,All Open Access; Bronze Open Access,Scopus,2-s2.0-68149180031,,Cell research,1001-0602,1748-7838,3/1/90,(blank),Journal,Nature Journals Online,SpringerNature,https://dev.springernature.com/,
25838002,Toward understanding the role of the neuron-specific BAF chromatin remodeling complex in memory formation,"Choi KY, Yoo M, Han JH.",Exp Mol Med. 2015 Apr 3;47:e155. doi: 10.1038/emm.2014.129.,Choi KY,Exp Mol Med,2015,4/4/15,,,10.1038/emm.2014.129,,Choi K.-Y.; Yoo M.; Han J.-H.,"Choi, Kwang-Yeon (36092440700); Yoo, Miran (56848050200); Han, Jin-Hee (57203061220)",36092440700; 56848050200; 57203061220,Toward understanding the role of the neuron-specific BAF chromatin remodeling complex in memory formation,2015,Experimental and Molecular Medicine,47,4,e155,,,,15,10.1038/EMM.2014.129,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941748727&doi=10.1038%2fEMM.2014.129&partnerID=40&md5=c82109bec4443e8ebae60045c1e7eefa,12263613,,EMMEF,25838002,Review,Final,All Open Access; Gold Open Access,Scopus,2-s2.0-84941748727,,Experimental & molecular medicine,1226-3613,2092-6413,3/1/96,(blank),Journal,Nature Open Access,SpringerNature,https://dev.springernature.com/,
27282474,ALS and FTD: an epigenetic perspective,"Belzil VV, Katzman RB, Petrucelli L.",Acta Neuropathol. 2016 Oct;132(4):487-502. doi: 10.1007/s00401-016-1587-4. Epub 2016 Jun 9.,Belzil VV,Acta Neuropathol,2016,6/11/16,PMC5138862,NIHMS794572,10.1007/s00401-016-1587-4,,Belzil V.V.; Katzman R.B.; Petrucelli L.,"Belzil, Veronique V. (35098119100); Katzman, Rebecca B. (7102797112); Petrucelli, Leonard (35399499700)",35098119100; 7102797112; 35399499700,ALS and FTD: an epigenetic perspective,2016,Acta Neuropathologica,132,4,,487,502,15,55,10.1007/s00401-016-1587-4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973646373&doi=10.1007%2fs00401-016-1587-4&partnerID=40&md5=f7996203447c890b6754fef8dd51e153,16322,,ANPTA,27282474,Review,Final,All Open Access; Green Open Access,Scopus,2-s2.0-84973646373,,Acta neuropathologica,0001-6322,1432-0533,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
27502208,"Novel SAHA analogues inhibit HDACs, induce apoptosis and modulate the expression of microRNAs in hepatocellular carcinoma","Srinivas C, Swathi V, Priyanka C, Anjana Devi T, Subba Reddy BV, Janaki Ramaiah M, Bhadra U, Bhadra MP.",Apoptosis. 2016 Nov;21(11):1249-1264. doi: 10.1007/s10495-016-1278-6.,Srinivas C,Apoptosis,2016,8/10/16,,,10.1007/s10495-016-1278-6,,Srinivas C.; Swathi V.; Priyanka C.; Anjana Devi T.; Subba Reddy B.V.; Janaki Ramaiah M.; Bhadra U.; Bhadra M.P.,"Srinivas, Chatla (57210744407); Swathi, V. (56636115300); Priyanka, C. (57190571605); Anjana Devi, T. (56617490700); Subba Reddy, B.V. (7401453165); Janaki Ramaiah, M. (35794410300); Bhadra, Utpal (6603347935); Bhadra, Manika Pal (6602394334)",57210744407; 56636115300; 57190571605; 56617490700; 7401453165; 35794410300; 6603347935; 6602394334,"Novel SAHA analogues inhibit HDACs, induce apoptosis and modulate the expression of microRNAs in hepatocellular carcinoma",2016,Apoptosis,21,11,,1249,1264,15,19,10.1007/s10495-016-1278-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84981250216&doi=10.1007%2fs10495-016-1278-6&partnerID=40&md5=6c11753dce3a71abf6386a4c24e6d180,13608185,,APOPF,27502208,Article,Final,,Scopus,2-s2.0-84981250216,,Apoptosis (London),1360-8185,1573-675X,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
26801220,Epigenetic regulation of early neural fate commitment,"Qiao Y, Yang X, Jing N.",Cell Mol Life Sci. 2016 Apr;73(7):1399-411. doi: 10.1007/s00018-015-2125-6. Epub 2016 Jan 22.,Qiao Y,Cell Mol Life Sci,2016,1/24/16,,,10.1007/s00018-015-2125-6,,Qiao Y.; Yang X.; Jing N.,"Qiao, Yunbo (55347696900); Yang, Xianfa (56499567100); Jing, Naihe (55618064200)",55347696900; 56499567100; 55618064200,Epigenetic regulation of early neural fate commitment,2016,Cellular and Molecular Life Sciences,73,7,,1399,1411,12,11,10.1007/s00018-015-2125-6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84955251939&doi=10.1007%2fs00018-015-2125-6&partnerID=40&md5=9405c4204448533aab33eb347ea44e65,1420682X,,CMLSF,26801220,Review,Final,,Scopus,2-s2.0-84955251939,,Cellular and molecular life sciences : CMLS,1420-682X,1420-9071,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
27026300,Chromatin remodeling effects on enhancer activity,"García-González E, Escamilla-Del-Arenal M, Arzate-Mejía R, Recillas-Targa F.",Cell Mol Life Sci. 2016 Aug;73(15):2897-910. doi: 10.1007/s00018-016-2184-3. Epub 2016 Mar 30.,García-González E,Cell Mol Life Sci,2016,3/31/16,,,10.1007/s00018-016-2184-3,,García-González E.; Escamilla-Del-Arenal M.; Arzate-Mejía R.; Recillas-Targa F.,"García-González, Estela (56380010000); Escamilla-Del-Arenal, Martín (8513220600); Arzate-Mejía, Rodrigo (51763192700); Recillas-Targa, Félix (55989714000)",56380010000; 8513220600; 51763192700; 55989714000,Chromatin remodeling effects on enhancer activity,2016,Cellular and Molecular Life Sciences,73,15,,2897,2910,13,22,10.1007/s00018-016-2184-3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962295744&doi=10.1007%2fs00018-016-2184-3&partnerID=40&md5=ccfa769c1e5d8daef1444f8c418c3d43,1420682X,,CMLSF,27026300,Review,Final,,Scopus,2-s2.0-84962295744,,Cellular and molecular life sciences : CMLS,1420-682X,1420-9071,1/1/97,(blank),Journal,SpringerLink Contemporary,SpringerNature,https://dev.springernature.com/,
